zip,county,COUNTY
97446,Linn County,LINN COUNTY
97447,Douglas County,DOUGLAS COUNTY
97448,Lane County,LANE COUNTY
97449,Coos County,COOS COUNTY
97450,Curry County,CURRY COUNTY
97451,Lane County,LANE COUNTY
97452,Lane County,LANE COUNTY
97453,Lane County,LANE COUNTY
97454,Lane County,LANE COUNTY
97455,Lane County,LANE COUNTY
97456,Benton County,BENTON COUNTY
97457,Douglas County,DOUGLAS COUNTY
97458,Coos County,COOS COUNTY
97459,Coos County,COOS COUNTY
97461,Lane County,LANE COUNTY
97462,Douglas County,DOUGLAS COUNTY
97463,Lane County,LANE COUNTY
97464,Curry County,CURRY COUNTY
97465,Curry County,CURRY COUNTY
97466,Coos County,COOS COUNTY
97467,Douglas County,DOUGLAS COUNTY
97469,Douglas County,DOUGLAS COUNTY
97470,Douglas County,DOUGLAS COUNTY
97471,Douglas County,DOUGLAS COUNTY
97472,Lane County,LANE COUNTY
97473,Douglas County,DOUGLAS COUNTY
97476,Curry County,CURRY COUNTY
97477,Lane County,LANE COUNTY
97478,Lane County,LANE COUNTY
97479,Douglas County,DOUGLAS COUNTY
97480,Lane County,LANE COUNTY
97481,Douglas County,DOUGLAS COUNTY
97482,Lane County,LANE COUNTY
97484,Douglas County,DOUGLAS COUNTY
97486,Douglas County,DOUGLAS COUNTY
97487,Lane County,LANE COUNTY
97488,Lane County,LANE COUNTY
97489,Lane County,LANE COUNTY
97490,Lane County,LANE COUNTY
97491,Curry County,CURRY COUNTY
97492,Lane County,LANE COUNTY
97493,Lane County,LANE COUNTY
97494,Douglas County,DOUGLAS COUNTY
97495,Douglas County,DOUGLAS COUNTY
97496,Douglas County,DOUGLAS COUNTY
97497,Josephine County,JOSEPHINE COUNTY
97498,Lincoln County,LINCOLN COUNTY
97499,Douglas County,DOUGLAS COUNTY
97501,Jackson County,JACKSON COUNTY
97502,Jackson County,JACKSON COUNTY
97503,Jackson County,JACKSON COUNTY
97504,Jackson County,JACKSON COUNTY
97520,Jackson County,JACKSON COUNTY
97522,Jackson County,JACKSON COUNTY
97523,Josephine County,JOSEPHINE COUNTY
97524,Jackson County,JACKSON COUNTY
97525,Jackson County,JACKSON COUNTY
97526,Josephine County,JOSEPHINE COUNTY
97527,Josephine County,JOSEPHINE COUNTY
97528,Josephine County,JOSEPHINE COUNTY
97530,Jackson County,JACKSON COUNTY
97531,Josephine County,JOSEPHINE COUNTY
97532,Josephine County,JOSEPHINE COUNTY
97533,Josephine County,JOSEPHINE COUNTY
97534,Josephine County,JOSEPHINE COUNTY
97535,Jackson County,JACKSON COUNTY
97536,Jackson County,JACKSON COUNTY
97537,Jackson County,JACKSON COUNTY
97538,Josephine County,JOSEPHINE COUNTY
97539,Jackson County,JACKSON COUNTY
97540,Jackson County,JACKSON COUNTY
97541,Jackson County,JACKSON COUNTY
97543,Josephine County,JOSEPHINE COUNTY
97544,Josephine County,JOSEPHINE COUNTY
97601,Klamath County,KLAMATH COUNTY
97602,Klamath County,KLAMATH COUNTY
97603,Klamath County,KLAMATH COUNTY
97604,Klamath County,KLAMATH COUNTY
97620,Lake County,LAKE COUNTY
97621,Klamath County,KLAMATH COUNTY
97622,Klamath County,KLAMATH COUNTY
97623,Klamath County,KLAMATH COUNTY
97624,Klamath County,KLAMATH COUNTY
97625,Klamath County,KLAMATH COUNTY
97626,Klamath County,KLAMATH COUNTY
97627,Klamath County,KLAMATH COUNTY
97630,Lake County,LAKE COUNTY
97632,Klamath County,KLAMATH COUNTY
97633,Klamath County,KLAMATH COUNTY
97634,Klamath County,KLAMATH COUNTY
97635,Modoc County,MODOC COUNTY
97636,Lake County,LAKE COUNTY
97637,Lake County,LAKE COUNTY
97638,Lake County,LAKE COUNTY
97639,Klamath County,KLAMATH COUNTY
97640,Lake County,LAKE COUNTY
97641,Lake County,LAKE COUNTY
97701,Deschutes County,DESCHUTES COUNTY
97702,Deschutes County,DESCHUTES COUNTY
97703,Deschutes County,DESCHUTES COUNTY
97707,Deschutes County,DESCHUTES COUNTY
97708,Deschutes County,DESCHUTES COUNTY
97709,Deschutes County,DESCHUTES COUNTY
97710,Harney County,HARNEY COUNTY
97711,Jefferson County,JEFFERSON COUNTY
97712,Deschutes County,DESCHUTES COUNTY
97720,Harney County,HARNEY COUNTY
97721,Harney County,HARNEY COUNTY
97722,Harney County,HARNEY COUNTY
97730,Jefferson County,JEFFERSON COUNTY
97731,Klamath County,KLAMATH COUNTY
97732,Harney County,HARNEY COUNTY
97733,Klamath County,KLAMATH COUNTY
97734,Jefferson County,JEFFERSON COUNTY
97735,Lake County,LAKE COUNTY
97736,Harney County,HARNEY COUNTY
97737,Klamath County,KLAMATH COUNTY
97738,Harney County,HARNEY COUNTY
97739,Deschutes County,DESCHUTES COUNTY
97741,Jefferson County,JEFFERSON COUNTY
97750,Wheeler County,WHEELER COUNTY
97751,Crook County,CROOK COUNTY
97752,Crook County,CROOK COUNTY
97753,Crook County,CROOK COUNTY
97754,Crook County,CROOK COUNTY
97756,Deschutes County,DESCHUTES COUNTY
97758,Harney County,HARNEY COUNTY
97759,Deschutes County,DESCHUTES COUNTY
97760,Jefferson County,JEFFERSON COUNTY
97761,Jefferson County,JEFFERSON COUNTY
97801,Umatilla County,UMATILLA COUNTY
97810,Umatilla County,UMATILLA COUNTY
97812,Gilliam County,GILLIAM COUNTY
97813,Umatilla County,UMATILLA COUNTY
97814,Baker County,BAKER COUNTY
97817,Grant County,GRANT COUNTY
97818,Morrow County,MORROW COUNTY
97819,Baker County,BAKER COUNTY
97820,Grant County,GRANT COUNTY
97823,Gilliam County,GILLIAM COUNTY
97824,Union County,UNION COUNTY
97825,Grant County,GRANT COUNTY
97826,Umatilla County,UMATILLA COUNTY
97827,Union County,UNION COUNTY
97828,Wallowa County,WALLOWA COUNTY
97830,Wheeler County,WHEELER COUNTY
97833,Baker County,BAKER COUNTY
97834,Baker County,BAKER COUNTY
97835,Umatilla County,UMATILLA COUNTY
97836,Morrow County,MORROW COUNTY
97837,Baker County,BAKER COUNTY
97838,Umatilla County,UMATILLA COUNTY
97839,Morrow County,MORROW COUNTY
97840,Baker County,BAKER COUNTY
97841,Union County,UNION COUNTY
97842,Wallowa County,WALLOWA COUNTY
97843,Morrow County,MORROW COUNTY
97844,Morrow County,MORROW COUNTY
97845,Grant County,GRANT COUNTY
97846,Wallowa County,WALLOWA COUNTY
97848,Grant County,GRANT COUNTY
97850,Union County,UNION COUNTY
97856,Grant County,GRANT COUNTY
97857,Wallowa County,WALLOWA COUNTY
97859,Umatilla County,UMATILLA COUNTY
97861,Gilliam County,GILLIAM COUNTY
97862,Umatilla County,UMATILLA COUNTY
97864,Grant County,GRANT COUNTY
97865,Grant County,GRANT COUNTY
97867,Union County,UNION COUNTY
97868,Umatilla County,UMATILLA COUNTY
97869,Grant County,GRANT COUNTY
97870,Baker County,BAKER COUNTY
97873,Grant County,GRANT COUNTY
97874,Wheeler County,WHEELER COUNTY
97875,Umatilla County,UMATILLA COUNTY
97876,Union County,UNION COUNTY
97877,Baker County,BAKER COUNTY
97880,Umatilla County,UMATILLA COUNTY
97882,Umatilla County,UMATILLA COUNTY
97883,Union County,UNION COUNTY
97884,Baker County,BAKER COUNTY
97885,Wallowa County,WALLOWA COUNTY
97886,Umatilla County,UMATILLA COUNTY
97901,Malheur County,MALHEUR COUNTY
97902,Malheur County,MALHEUR COUNTY
97903,Malheur County,MALHEUR COUNTY
97904,Harney County,HARNEY COUNTY
97905,Baker County,BAKER COUNTY
97906,Malheur County,MALHEUR COUNTY
97907,Baker County,BAKER COUNTY
97908,Malheur County,MALHEUR COUNTY
97909,Malheur County,MALHEUR COUNTY
97910,Malheur County,MALHEUR COUNTY
97911,Malheur County,MALHEUR COUNTY
97913,Malheur County,MALHEUR COUNTY
97914,Malheur County,MALHEUR COUNTY
97917,Malheur County,MALHEUR COUNTY
97918,Malheur County,MALHEUR COUNTY
97920,Malheur County,MALHEUR COUNTY
98001,King County,KING COUNTY
98002,King County,KING COUNTY
98003,King County,KING COUNTY
98004,King County,KING COUNTY
98005,King County,KING COUNTY
98006,King County,KING COUNTY
98007,King County,KING COUNTY
98008,King County,KING COUNTY
98009,King County,KING COUNTY
98010,King County,KING COUNTY
98011,King County,KING COUNTY
98012,Snohomish County,SNOHOMISH COUNTY
98013,King County,KING COUNTY
98014,King County,KING COUNTY
98015,King County,KING COUNTY
98019,King County,KING COUNTY
98020,Snohomish County,SNOHOMISH COUNTY
98021,Snohomish County,SNOHOMISH COUNTY
98022,King County,KING COUNTY
98023,King County,KING COUNTY
98024,King County,KING COUNTY
98025,King County,KING COUNTY
98026,Snohomish County,SNOHOMISH COUNTY
98027,King County,KING COUNTY
98028,King County,KING COUNTY
98029,King County,KING COUNTY
98030,King County,KING COUNTY
98031,King County,KING COUNTY
98032,King County,KING COUNTY
98033,King County,KING COUNTY
98034,King County,KING COUNTY
98035,King County,KING COUNTY
98036,Snohomish County,SNOHOMISH COUNTY
98037,Snohomish County,SNOHOMISH COUNTY
98038,King County,KING COUNTY
98039,King County,KING COUNTY
98040,King County,KING COUNTY
98041,King County,KING COUNTY
98042,King County,KING COUNTY
98043,Snohomish County,SNOHOMISH COUNTY
98045,King County,KING COUNTY
98046,Snohomish County,SNOHOMISH COUNTY
98047,King County,KING COUNTY
98050,King County,KING COUNTY
98051,King County,KING COUNTY
98052,King County,KING COUNTY
98053,King County,KING COUNTY
98054,King County,KING COUNTY
98055,King County,KING COUNTY
98056,King County,KING COUNTY
98057,King County,KING COUNTY
98058,King County,KING COUNTY
98059,King County,KING COUNTY
98061,Kitsap County,KITSAP COUNTY
